class	method	code_bytes	status	source_file
KPartnerSetting	GenCharacter	2675	RE	
KPartnerSetting	LoadSeriesAttribRangeSetting	1844	RE	
KPartnerSetting	LoadAptitudeRangeSetting	1635	RE	
KPartnerSetting	LoadCharacterSetting	1486	RE	
KPartnerSetting	GenAptitudes	1363	RE	
KPartnerSetting	LoadAptitudeModeSetting	1138	RE	
KPartnerSetting	LoadSeriesResistSetting	932	RE	
KPartnerSetting	GenAttribIncrement	850	RE	
KPartnerSetting	GenAttribInit	850	RE	
KPartnerSetting	LoadFeatureSetting	682	RE	
KPartnerSetting	LoadInitSkillSetting	616	RE	
KPartnerSetting	LoadGeneralSetting	515	RE	
KPartnerSetting	LoadPartnerBagSetting	512	RE	
KPartnerSetting	LoadLevelExpSetting	405	RE	
KPartnerSetting	GetCharacterDesc	242	RE	
KPartnerSetting	GetFeatureNpcSettingIdx	211	RE	
KPartnerSetting	Init	131	RE	
KPartnerSetting	RandomInProbArray	90	RE	
KPartnerSetting	GetColdResist	84	RE	
KPartnerSetting	GetFireResist	84	RE	
KPartnerSetting	GetLightResist	84	RE	
KPartnerSetting	GetPhysicsResist	84	RE	
KPartnerSetting	GetPoisonResist	84	RE	
KPartnerSetting	GetLevelExp	30	RE	
KRoleValEvaluator	KRoleValEvaluator	4566	RE	
KRoleValEvaluator	Initialize	1422	RE	
KRoleValEvaluator	Evaluate_Normal_Item	1412	RE	
KRoleValEvaluator	Evaluate_Item	1284	RE	
KRoleValEvaluator	Evaluate_Enchasable_Item	813	RE	
KRoleValEvaluator	Evaluate	597	RE	
KRoleValEvaluator	Evaluate_Task1882	591	RE	
KRoleValEvaluator	Evaluate_Task1939	563	RE	
KRoleValEvaluator	~KRoleValEvaluator	486	RE	
KRoleValEvaluator	Evaluate_Task2317	334	RE	
KRoleValEvaluator	Evaluate_Task2319	334	RE	
KRoleValEvaluator	Evaluate_Task605	334	RE	
KRoleValEvaluator	GetPlatinaAdditionalValue	334	RE	
KRoleValEvaluator	Evaluate_Task2501	295	RE	
KRoleValEvaluator	Evaluate_Task700	245	RE	
KRoleValEvaluator	Evaluate_Task701	245	RE	
KRoleValEvaluator	Evaluate_Task80	245	RE	
KRoleValEvaluator	Evaluate_Task81	245	RE	
KRoleValEvaluator	EvaluateItem	214	RE	
KRoleValEvaluator	Evaluate_Scroll_Item	194	RE	
KRoleValEvaluator	Evaluate_Money	164	RE	
KRoleValEvaluator	GetValuePrecent	131	RE	
KRoleValEvaluator	Log	95	RE	
KRoleValEvaluator	Error	62	RE	
KRoleValEvaluator	UnInitialize	44	RE	
KRoleValEvaluator	Evaluate_Task1512	28	RE	
KRoleValEvaluator	Evaluate_Task1515	28	RE	
KRoleValEvaluator	Release	20	RE	
KRoleValEvaluator	GetLastError	13	RE	
KRoleValEvaluator	Evaluate_Level	10	RE	
KRoleValEvaluator	Evaluate_Skill	10	RE	
KRoleValEvaluator	Evaluate_TaskValue	10	RE	
KTongManagerAgent	ProcessClientProtocol	1717	RE	
KTongManagerAgent	Sync_MemberListFigure	1263	RE	
KTongManagerAgent	Sync_WorkShopList	1178	RE	
KTongManagerAgent	Sync_TongWeekGoal	1093	RE	
KTongManagerAgent	Sync_MemberSynopsis	1003	RE	
KTongManagerAgent	Sync_MemberList	782	RE	
KTongManagerAgent	ProcessRelayProtocol	779	RE	
KTongManagerAgent	Sync_UnionTongList	762	RE	
KTongManagerAgent	Sync_TongHead	754	RE	
KTongManagerAgent	Sync_MemberRight	547	RE	
KTongManagerAgent	Sync_TongHistoryRecordList	458	RE	
KTongManagerAgent	~KTongManagerAgent	428	RE	
KTongManagerAgent	Sync_TongEventRecordList	403	RE	
KTongManagerAgent	Sync_UnionListName	402	RE	
KTongManagerAgent	Sync_MemberListName	381	RE	
KTongManagerAgent	ApplyMsg2Tong	339	RE	
KTongManagerAgent	Sync_TongListName	317	RE	
KTongManagerAgent	Sync_MemberMixData	278	RE	
KTongManagerAgent	Sync_MemberListFigureCount	238	RE	
KTongManagerAgent	Initialize	219	RE	
KTongManagerAgent	UnInitialize	208	RE	
KTongManagerAgent	Sync_TongSynopsis	200	RE	
KTongManagerAgent	Sync_TongAnnouncement	192	RE	
KTongManagerAgent	ConfigureTongMap	176	RE	
KTongManagerAgent	ConfigureTongStunt	176	RE	
KTongManagerAgent	CreateTongLogic	170	RE	
KTongManagerAgent	Sync_TongList	170	RE	
KTongManagerAgent	Sync_UnionList	148	RE	
KTongManagerAgent	EnterTongMap	115	RE	
KTongManagerAgent	Sync_MemberTmpTask	65	RE	
KTongManagerAgent	Sync_MemberTaskValue	10	RE	
KTongManagerAgent	Sync_TongTaskValue	10	RE	
KTongManagerAgent	Sync_WorkshopTaskValue	10	RE	
KFightPartner	Create	3635	RE	
KFightPartner	LevelUp	1388	RE	
KFightPartner	Save	942	RE	
KFightPartner	CallOut	900	RE	
KFightPartner	SyncAll	795	RE	
KFightPartner	Load	538	RE	
KFightPartner	~KFightPartner	483	RE	
KFightPartner	KFightPartner	446	RE	
KFightPartner	ResetValue	419	RE	
KFightPartner	AddSkill	414	RE	
KFightPartner	RunToOwner	362	RE	
KFightPartner	SetName	314	RE	
KFightPartner	Activate	299	RE	
KFightPartner	Release	294	RE	
KFightPartner	SetStandbySkill	279	RE	
KFightPartner	SetTaskValue	268	RE	
KFightPartner	SyncMin	259	RE	
KFightPartner	SetCharacter	246	RE	
KFightPartner	FindSkill	242	RE	
KFightPartner	RemoveSkill	228	RE	
KFightPartner	DoDeath	186	RE	
KFightPartner	UpdateWithOwnerInfo	168	RE	
KFightPartner	GetSkillList	164	RE	
KFightPartner	BroadcastLevelUp	141	RE	
KFightPartner	AddCurExp	130	RE	
KFightPartner	SetTarget	123	RE	
KFightPartner	ReGenAllAttribIncrement	118	RE	
KFightPartner	DoRevive	110	RE	
KFightPartner	UpdateActiveSkill	99	RE	
KFightPartner	IsOwnerOutOfRange	90	RE	
KFightPartner	SendSimpleInfo2	88	RE	
KFightPartner	SendSimpleInfo1	87	RE	
KFightPartner	SendSimpleInfo4	87	RE	
KFightPartner	RemoveStandbySkill	65	RE	
KFightPartner	QueryInterface	34	RE	
KFightPartner	SetCurVigour	14	RE	
KFightPartner	OnSee	5	RE	
KFightPartner	PartnerChat	5	RE	
KFightPartner	PartnerEventUnWatch	5	RE	
KFightPartner	PartnerEventWatch	5	RE	
KPlayerSet	Add	2197	PORT	Sources/Core/Src/KPlayerSet.cpp
KPlayerSet	PrepareLoginFailed	1621	PORT	Sources/Core/Src/KPlayerSet.cpp
KPlayerSet	Init	1352	PORT	Sources/Core/Src/KPlayerSet.cpp
KPlayerSet	KPlayerSet	952	PORT	Sources/Core/Src/KPlayerSet.cpp
KPlayerSet	PrepareRemove	938	PORT	Sources/Core/Src/KPlayerSet.cpp
KPlayerSet	RemoveExchanging	837	PORT	Sources/Core/Src/KPlayerSet.cpp
KPlayerSet	Remove	822	RE	
KPlayerSet	RemoveLoginTimeOut	807	PORT	Sources/Core/Src/KPlayerSet.cpp
KPlayerSet	~KPlayerSet	772	PORT	Sources/Core/Src/KPlayerSet.cpp
KPlayerSet	AttachPlayer	386	PORT	Sources/Core/Src/KPlayerSet.cpp
KPlayerSet	SendWelcomeMsg	285	RE	
KPlayerSet	FindRole	282	RE	
KPlayerSet	PrepareExchange	232	PORT	Sources/Core/Src/KPlayerSet.cpp
KPlayerSet	_RemoveCheckData	230	RE	
KPlayerSet	GenRandomItemForAutoHang	214	RE	
KPlayerSet	InitForAutoHangExp	208	RE	
KPlayerSet	AutoSave	207	PORT	Sources/Core/Src/KPlayerSet.cpp
KPlayerSet	FindAccount	184	RE	
KPlayerSet	GetPlayerIndexByGuid	178	PORT	Sources/Core/Src/KPlayerSet.cpp
KPlayerSet	FindPlayerByNpcID	156	RE	
KPlayerSet	ProcessClientMessage	136	PORT	Sources/Core/Src/KPlayerSet.cpp
KPlayerSet	FindSame	121	PORT	Sources/Core/Src/KPlayerSet.cpp
KPlayerSet	RemoveQuiting	119	PORT	Sources/Core/Src/KPlayerSet.cpp
KPlayerSet	Broadcasting	106	PORT	Sources/Core/Src/KPlayerSet.cpp
KPlayerSet	InitForAutoHangDropRate	90	RE	
KPlayerSet	GetPlayerAccount	71	PORT	Sources/Core/Src/KPlayerSet.cpp
KPlayerSet	GetPlayerName	71	PORT	Sources/Core/Src/KPlayerSet.cpp
KPlayerSet	GetNextPlayer	46	PORT	Sources/Core/Src/KPlayerSet.cpp
KPlayerSet	GetFirstPlayer	39	PORT	Sources/Core/Src/KPlayerSet.cpp
KPlayerSet	FindFree	36	PORT	Sources/Core/Src/KPlayerSet.cpp
KPlayerSet	AddAutoHangExp	7	RE	
KPlayerSet	Activate	5	PORT	Sources/Core/Src/KPlayerSet.cpp
KPlayerSet	ReloadWelcomeMsg	5	RE	
KItemGenerator	GetGoldEquipSuiteID	1090	RE	
KItemGenerator	InitCheckAttrib	1077	RE	
KItemGenerator	SetPlatinaItemMagicAttributes	996	RE	
KItemGenerator	Gen_MagicAttrib	982	RE	
KItemGenerator	Gen_Equipment	806	RE	
KItemGenerator	MakePlatinaItem	585	RE	
KItemGenerator	Gen_Item	507	RE	
KItemGenerator	Gen_GoldEquipment	502	RE	
KItemGenerator	Gen_EnchasableEquipment	465	RE	
KItemGenerator	UpgradePlatinaEquip	375	RE	
KItemGenerator	Init	331	RE	
KItemGenerator	GetPlatinaItemAttributes	307	RE	
KItemGenerator	Gen_MagicOrScript	297	RE	
KItemGenerator	Gen_BrokenEquipForOrg	289	RE	
KItemGenerator	GetEquipmentProp	233	RE	
KItemGenerator	CheckNewItemMagicAttrib	227	RE	
KItemGenerator	UpgradeGoldToPlatinaEquip	226	RE	
KItemGenerator	Gen_PlatinaEquipment	201	RE	
KItemGenerator	Gen_Quest	194	RE	
KItemGenerator	GetPlatinaItemMagicAttributes	163	RE	
KItemGenerator	GetExtSuiteId	149	RE	
KItemGenerator	~KItemGenerator	142	RE	
KItemGenerator	Gen_Medicine	139	RE	
KItemGenerator	GetEquipmentCommonAttrib	135	RE	
KItemGenerator	KItemGenerator	126	RE	
KItemGenerator	Gen_BrokenEquip	116	RE	
KItemGenerator	GetGoldItemMAScales	115	RE	
KItemGenerator	Gen_TownPortal	94	RE	
KItemGenerator	RandomCast	93	RE	
KItemGenerator	GetMedicineCommonAttrib	88	RE	
KItemGenerator	Gen_ExistEquipment	76	RE	
KItemGenerator	_RecordGenTime	29	RE	
KItemGenerator	SortSuiteEquip	5	RE	
KTripManager	~KTripManager	768	RE	
KTripManager	KTripManager	758	RE	
KTripManager	TransalteRole	589	RE	
KTripManager	ApplyTrip	543	RE	
KTripManager	ProcessReturn	465	RE	
KTripManager	ProcessDiff	437	RE	
KTripManager	ProcessKickout	420	RE	
KTripManager	MergeDiff	419	RE	
KTripManager	TranslateBaseInfo	412	RE	
KTripManager	ProcessServerList	411	RE	
KTripManager	ApplyReturn	402	RE	
KTripManager	ProcessReply	359	RE	
KTripManager	TranslateEquip	319	RE	
KTripManager	TranslateSkill	299	RE	
KTripManager	TranslateTask	299	RE	
KTripManager	MakeItem	289	RE	
KTripManager	Logout	284	RE	
KTripManager	TranslateState	251	RE	
KTripManager	TranslateItem	249	RE	
KTripManager	ProcessServerInfo	237	RE	
KTripManager	TranslateRoleData	229	RE	
KTripManager	LockRole	199	RE	
KTripManager	ProcessRelayMessage	195	RE	
KTripManager	ProcessTaskMap	189	RE	
KTripManager	UnlockRole	189	RE	
KTripManager	GetResultString	177	RE	
KTripManager	IsRoleLocked	162	RE	
KTripManager	OnLogin	139	RE	
KTripManager	NotifyClientLock	116	RE	
KTripManager	ApplyLogin	105	RE	
KTripManager	ApplyKick	104	RE	
KTripManager	FormatLog	88	RE	
KTripManager	NotifyTripResult	87	RE	
KTripManager	InServerList	77	RE	
KTripManager	Initialize	72	RE	
KTripManager	LoadTripData	71	RE	
KTripManager	InTaskMap	60	RE	
KTripManager	TaskMap	49	RE	
KTripManager	SendData	46	RE	
KTripManager	WriteLog	37	RE	
KTripManager	GetServerName	35	RE	
KTripManager	TranslateDetailType	33	RE	
KTripManager	ms_inst	32	RE	
KTripManager	AllocTmpBuffer	21	RE	
KTripManager	GetServerCount	17	RE	
KTripManager	UnInitialize	10	RE	
KHostProcess	TransferSmallPackProcess	3346	RE	
KHostProcess	ProcessMessage	2446	RE	
KHostProcess	ProcessTransfer	1160	RE	
KHostProcess	ExchangingLogout	447	RE	
KHostProcess	KHostProcess	434	RE	
KHostProcess	TransferAskWayMessageProcess	424	RE	
KHostProcess	~KHostProcess	364	RE	
KHostProcess	TransferLoseWayMessageProcess	360	RE	
KHostProcess	RegisterExchangingLost	359	RE	
KHostProcess	CheckExchangingTimeout	220	RE	
KHostProcess	RemoveFromExchangeTimeoutList	217	RE	
KHostProcess	ConformAskWay	203	RE	
KHostProcess	UnInitialize	160	RE	
KHostProcess	TransferLargePackProcess	152	RE	
KHostProcess	NotifySyncEnd	91	RE	
KHostProcess	ProcessRoleNameChangeResult	84	RE	
KHostProcess	TranslateMessage	59	RE	
KHostProcess	ProcessTongNameChangeResult	55	RE	
KHostProcess	ProcessTongNameQueryResult	55	RE	
KHostProcess	Initialize	26	RE	
KNpcSet	Init	1849	PORT	Sources/Core/Src/KNpcSet.cpp
KNpcSet	GetRelation	1797	PORT	Sources/Core/Src/KNpcSet.cpp
KNpcSet	Add	1628	PORT	Sources/Core/Src/KNpcSet.cpp
KNpcSet	KNpcSet	970	PORT	Sources/Core/Src/KNpcSet.cpp
KNpcSet	Remove	773	PORT	Sources/Core/Src/KNpcSet.cpp
KNpcSet	GetDistance	484	PORT	Sources/Core/Src/KNpcSet.cpp
KNpcSet	RemoveAll	468	PORT	Sources/Core/Src/KNpcSet.cpp
KNpcSet	GetDistanceSquare	402	PORT	Sources/Core/Src/KNpcAI.cpp
KNpcSet	SyncNpc2Player	391	RE	
KNpcSet	GetReplaceName	294	RE	
KNpcSet	LoadPlayerBaseValue	288	PORT	Sources/Core/Src/KNpcSet.cpp
KNpcSet	AttatchID	204	RE	
KNpcSet	GenOneRelation	178	PORT	Sources/Core/Src/KNpcSet.cpp
KNpcSet	GenRelationTable	157	PORT	Sources/Core/Src/KNpcSet.cpp
KNpcSet	SearchNameID	115	RE	
KNpcSet	SearchName	113	PORT	Sources/Core/Src/KNpcSet.cpp
KNpcSet	LoadReplaceName	95	RE	
KNpcSet	ClearActivateFlagOfAllNpc	91	PORT	Sources/Core/Src/KNpcSet.cpp
KNpcSet	SetID	67	PORT	Sources/Core/Src/KNpcSet.cpp
KNpcSet	SearchID	64	PORT	Sources/Core/Src/KNpcSet.cpp
KNpcSet	GetNextIdx	52	PORT	Sources/Core/Src/KNpcSet.cpp
KNpcSet	FindFree	36	PORT	Sources/Core/Src/KNpcSet.cpp
KNpcSet	IsNpcExist	30	PORT	Sources/Core/Src/KNpcSet.cpp
KMissle	StepFly	2196	RE	
KMissle	OnFly	1349	PORT	Sources/Core/Src/KMissle.cpp
KMissle	PrePareFly	1134	PORT	Sources/Core/Src/KMissle.cpp
KMissle	GetInfoFromTabFile	989	PORT	Sources/Core/Src/KMissle.cpp
KMissle	CheckBeyondRegion	779	PORT	Sources/Core/Src/KMissle.cpp
KMissle	Activate	643	PORT	Sources/Core/Src/KMissle.cpp
KMissle	ProcessDamage	552	PORT	Sources/Core/Src/KMissle.cpp
KMissle	GetRelativePos	413	RE	
KMissle	CheckCollision	365	PORT	Sources/Core/Src/KMissle.cpp
KMissle	GetOffsetAxis	299	PORT	Sources/Core/Src/KMissle.cpp
KMissle	DoVanish	295	PORT	Sources/Core/Src/KMissle.cpp
KMissle	ProcessCollision	260	PORT	Sources/Core/Src/KMissle.cpp
KMissle	CheckNearestCollision	226	PORT	Sources/Core/Src/KMissle.cpp
KMissle	KMissle	220	PORT	Sources/Core/Src/KMissle.cpp
KMissle	DoCollision	163	PORT	Sources/Core/Src/KMissle.cpp
KMissle	GetNpcSearcher	156	RE	
KMissle	Release	118	PORT	Sources/Core/Src/KMissle.cpp
KMissle	GetMpsPos	87	PORT	Sources/Core/Src/KMissle.cpp
KMissle	~KMissle	76	PORT	Sources/Core/Src/KMissle.cpp
KMissle	DoFly	27	PORT	Sources/Core/Src/KMissle.cpp
KMissle	DoWait	18	PORT	Sources/Core/Src/KMissle.cpp
KMissle	Init	10	PORT	Sources/Core/Src/KMissle.cpp
KMissle	OnCollision	5	PORT	Sources/Core/Src/KMissle.cpp
KMissle	OnVanish	5	PORT	Sources/Core/Src/KMissle.cpp
KMissle	OnWait	5	PORT	Sources/Core/Src/KMissle.cpp
KFoundryTollgate	AtlasRule	3306	RE	
KFoundryTollgate	DistillMineRule	1202	RE	
KFoundryTollgate	EnchaseEquipRule	1186	RE	
KFoundryTollgate	CpdRule	1134	RE	
KFoundryTollgate	ForgeEquipRule	738	RE	
KFoundryTollgate	Initialize	703	RE	
KFoundryTollgate	UpCryoliteRule	458	RE	
KFoundryTollgate	UpPropMineRule	458	RE	
KFoundryTollgate	InitVector	376	RE	
KFoundryTollgate	IsAccord	156	RE	
KFoundryTollgate	MatchRule	116	RE	
KFoundryTollgate	IsHaveMagicInSamePlace	84	RE	
KFoundryTollgate	KFoundryTollgate	76	RE	
KFoundryTollgate	~KFoundryTollgate	68	RE	
KTongData	KTongData	3795	PORT	Sources/Core/Src/KTongData.cpp
KTongData	~KTongData	2821	RE	
KTongData	NW_SetMemberWithPosition	855	RE	
KTongData	GetMember	677	RE	
KTongData	GetMemberNext	473	RE	
KTongData	AfterLoad	350	RE	
KTongData	GetMemberFirst	348	RE	
KTongData	SetTaskValue	288	RE	
KTongData	GetBuildLevelAndExpLevel	187	RE	
KTongData	GetExpLevel	130	RE	
KTongData	GetUnionID	70	RE	
KTongData	GetMemberCount	20	RE	
KTongData	GetWorkshopCount	14	RE	
KMagicDesc	KMagicDesc	6420	PORT	Sources/Core/Src/KMagicDesc.cpp
KMagicDesc	GetDesc	2931	PORT	Sources/Core/Src/KMagicDesc.cpp
KMagicDesc	Init	27	PORT	Sources/Core/Src/KMagicDesc.cpp
KMagicDesc	~KMagicDesc	18	PORT	Sources/Core/Src/KMagicDesc.cpp
KRegion	BroadCast	1326	PORT	Sources/Core/Src/KRegion.cpp
KRegion	LoadObject	582	PORT	Sources/Core/Src/KRegion.cpp
KRegion	KRegion	522	PORT	Sources/Core/Src/KRegion.cpp
KRegion	LoadServerTrap	445	PORT	Sources/Core/Src/KRegion.cpp
KRegion	Close	423	PORT	Sources/Core/Src/KRegion.cpp
KRegion	Activate	390	PORT	Sources/Core/Src/KRegion.cpp
KRegion	LoadServerNpc	375	PORT	Sources/Core/Src/KRegion.cpp
KRegion	OutputTrapInfo	284	RE	
KRegion	FindNpc	261	PORT	Sources/Core/Src/KRegion.h
KRegion	GetBarrierMin	245	PORT	Sources/Core/Src/KRegion.cpp
KRegion	AddTrap	226	RE	
KRegion	AddNpc	221	PORT	Sources/Core/Src/KRegion.cpp
KRegion	ClearAllNpcWithName	205	RE	
KRegion	GetBarrier	197	PORT	Sources/Core/Src/KRegion.cpp
KRegion	AddObj	196	PORT	Sources/Core/Src/KRegion.cpp
KRegion	Load	168	PORT	Sources/Core/Src/KRegion.cpp
KRegion	ClearAllNpc	160	RE	
KRegion	AddPlayer	159	PORT	Sources/Core/Src/KRegion.cpp
KRegion	FindObject	157	PORT	Sources/Core/Src/KRegion.cpp
KRegion	AddMissle	154	PORT	Sources/Core/Src/KRegion.cpp
KRegion	RemoveObj	154	PORT	Sources/Core/Src/KRegion.cpp
KRegion	GetNpcWithName	152	RE	
KRegion	RemoveNpc	137	PORT	Sources/Core/Src/KRegion.cpp
KRegion	AddRef	136	PORT	Sources/Core/Src/KRegion.cpp
KRegion	DecRef	136	PORT	Sources/Core/Src/KRegion.cpp
KRegion	FindPlayer	110	PORT	Sources/Core/Src/KRegion.cpp
KRegion	SearchNpc	109	PORT	Sources/Core/Src/KRegion.cpp
KRegion	SendSyncData	109	PORT	Sources/Core/Src/KRegion.cpp
KRegion	GetTrap	99	PORT	Sources/Core/Src/KRegion.cpp
KRegion	LoadServerObstacle	96	PORT	Sources/Core/Src/KRegion.cpp
KRegion	ClearAllObj	95	RE	
KRegion	FindEquip	89	RE	
KRegion	RemovePlayer	89	PORT	Sources/Core/Src/KRegion.cpp
KRegion	GetRef	84	PORT	Sources/Core/Src/KRegion.cpp
KRegion	Init	81	PORT	Sources/Core/Src/KRegion.cpp
KRegion	RemoveMissle	80	PORT	Sources/Core/Src/KRegion.cpp
KRegion	~KRegion	80	PORT	Sources/Core/Src/KRegion.cpp
KRegion	DecActiveCount	76	RE	
KRegion	ClearAllTrap	72	RE	
KRegion	FindAPlayer	72	RE	
KRegion	AddObstacle	69	RE	
KRegion	DecZoneActiveCount	68	RE	
KRegion	IncZoneActiveCount	68	RE	
KRegion	DelTrap	65	RE	
KRegion	IncActiveCount	59	RE	
KRegion	ClearObstacle	54	RE	
KRegion	CheckPlayerIn	49	RE	
KRegion	GetObjNode	36	PORT	Sources/Core/Src/KRegion.cpp
KRegion	LoadServerObj	16	PORT	Sources/Core/Src/KRegion.cpp
KRegion	GetTrapCount	14	RE	
KNpcTemplate	InitNpcLevelData	6223	RE	
KNpcTemplate	InitNpcBaseData	1715	RE	
KNpcTemplate	GetNpcLevelDataFromScript	481	RE	
KNpcTemplate	AppendBaseInfo	302	RE	
KNpcTemplate	SkillString2Id	236	RE	
KNpcTemplate	ST_GetNpcLevelDataFromScript	211	RE	
KLibOfBPT	KLibOfBPT	3690	RE	
KLibOfBPT	~KLibOfBPT	2680	RE	
KLibOfBPT	InitExtSuiteActivateCount	510	RE	
KLibOfBPT	ReBuildGoldEquipmentSuite	502	RE	
KLibOfBPT	InitSuiteActivateCount	457	RE	
KLibOfBPT	Init	384	RE	
KLibOfBPT	InitMAIT	309	RE	
KLibOfBPT	InitMALib	305	RE	
KLibOfBPT	GetCMIT	96	RE	
KLibOfBPT	GetCMAT	46	RE	
KPlayerStall	c2sstallbuyitem	3314	RE	
KPlayerStall	CheckMakeStallCondition	598	RE	
KPlayerStall	GetStallInfo	598	RE	
KPlayerStall	SetStallState	507	RE	
KPlayerStall	SyncStallInfo	476	RE	
KPlayerStall	c2sstallmarkprice	430	RE	
KPlayerStall	ProcessStallProtocol	356	RE	
KPlayerStall	SyncAdvInfo	250	RE	
KPlayerStall	DealSellItem	241	RE	
KPlayerStall	HasThisItem	216	RE	
KPlayerStall	c2sstallmakeadv	210	RE	
KPlayerStall	GetCurCityTaxRate	170	RE	
KPlayerStall	c2sstallrequestadv	131	RE	
KPlayerStall	CheckItemPriceRange	126	RE	
KPlayerStall	Clear	123	RE	
KPlayerStall	CheckStallProtocolSize	116	RE	
KPlayerStall	DealBuyItem	112	RE	
KPlayerStall	c2sstallrequestiteminfo	89	RE	
KPlayerStall	ClearAllPrice	88	RE	
KPlayerStall	SearchItem	80	RE	
KPlayerStall	HasMarkedItem	79	RE	
KPlayerStall	HasEnoughSpace	75	RE	
KPlayerStall	KPlayerStall	70	RE	
KPlayerStall	GetPlayerIdxFromID	69	RE	
KPlayerStall	IsPermitedNow	69	RE	
KPlayerStall	SetItemPrice	48	RE	
KPlayerStall	GetItemPrice	40	RE	
KPlayerStall	GetItemIdxFromID	38	RE	
KPlayerStall	HasEnoughMoney	37	RE	
KPlayerStall	GetPlayerIDFromIdx	36	RE	
KPlayerStall	ExitStallState	27	RE	
KPlayerStall	GetItemIDFromIdx	25	RE	
KPlayerStall	c2sstallexit	9	RE	
KLottery_RandID	~KLottery_RandID	1451	RE	
KLottery_RandID	KLottery_RandID	990	RE	
KLottery_RandID	DrawCurrentIssue	948	RE	
KLottery_RandID	GenerateLotteryItem	896	RE	
KLottery_RandID	LoadPrizeData	710	RE	
KLottery_RandID	SetPrizeSetting	571	RE	
KLottery_RandID	SetExtraSetting	526	RE	
KLottery_RandID	StartNewIssue	505	RE	
KLottery_RandID	CalcCurIssuePayPrizeDate	483	RE	
KLottery_RandID	LoadLotteryData	443	RE	
KLottery_RandID	CheckLotteryItemPrize	334	RE	
KLottery_RandID	GetLotteryItemDesc	296	RE	
KLottery_RandID	GetLatestPrizeInfo	239	RE	
KLottery_RandID	GetLotteryItemInfo	175	RE	
KLottery_RandID	GetLotteryItemInfoCount	69	RE	
KTextRender	_EncodeCtrl	2349	RE	
KTextRender	GetEncodedTextLineCount	1202	RE	
KTextRender	GetEncodeStringLineHeadPos	728	RE	
KTextRender	GetLimitLenEncodedString	567	RE	
KTextRender	FilterEncodedText	440	RE	
KTextRender	EncodeText	416	RE	
KTextRender	EncodeTextAndPickCtrl	368	RE	
KTextRender	GetEncodedTextOutputLenPos	349	RE	
KTextRender	SplitEncodedString	345	RE	
KTextRender	ClearSpecialCtrlInEncodedText	331	RE	
KTextRender	GetEncodedTextEffectCtrls	236	RE	
KTextRender	SplitString	209	RE	
KTextRender	FindSpecialCtrlInEncodedText	162	RE	
KTextRender	GetLimitLenString	161	RE	
KTextRender	GetSecondVisibleCharacterThisLine	153	RE	
KTextRender	RemoveCtrlInEncodedText	149	RE	
KTextRender	SplitStringLine	115	RE	
KTextRender	Init	90	RE	
KTextRender	KTextRender	42	RE	
KTextRender	~KTextRender	10	RE	
KTextRender	IsCharacterNotAlowAtLineHead	7	RE	
KLuaScript	CallFunction	1274	PORT	Sources/Engine/Src/KLuaScript.cpp
KLuaScript	PushParamList	990	RE	
KLuaScript	Load	667	PORT	Sources/Engine/Src/KLuaScript.cpp
KLuaScript	StackCall	612	RE	
KLuaScript	KLuaScript	558	PORT	Sources/Engine/Src/KLuaScript.cpp
KLuaScript	GetValuesFromStack	508	PORT	Sources/Engine/Src/KLuaScript.cpp
KLuaScript	CallObjectFunction	408	RE	
KLuaScript	~KLuaScript	338	PORT	Sources/Engine/Src/KLuaScript.cpp
KLuaScript	ScriptError	319	PORT	Sources/Engine/Src/KLuaScript.cpp
KLuaScript	LocateTable	266	RE	
KLuaScript	CallGlobalFunction	247	RE	
KLuaScript	ExecuteCode	205	PORT	Sources/Engine/Src/KLuaScript.cpp
KLuaScript	Init	166	PORT	Sources/Engine/Src/KLuaScript.cpp
KLuaScript	CompileBuffer	141	RE	
KLuaScript	FormatCallByVaList	126	RE	
KLuaScript	GetActionScriptID	120	RE	
KLuaScript	GetGlobalName	117	RE	
KLuaScript	SetGlobalName	117	PORT	Sources/Engine/Src/KLuaScript.cpp
KLuaScript	DoString	115	RE	
KLuaScript	RegisterFunctions	108	PORT	Sources/Engine/Src/KLuaScript.cpp
KLuaScript	LoadBuffer	107	PORT	Sources/Engine/Src/KLuaScript.cpp
KLuaScript	ModifyTable	97	PORT	Sources/Engine/Src/KLuaScript.cpp
KLuaScript	CreateTable	87	PORT	Sources/Engine/Src/KLuaScript.cpp
KLuaScript	Exit	79	PORT	Sources/Engine/Src/KLuaScript.cpp
KLuaScript	GetIncluderList	79	RE	
KLuaScript	Create	78	RE	
KLuaScript	RegisterFunction	77	PORT	Sources/Engine/Src/KLuaScript.cpp
KLuaScript	Execute	68	PORT	Sources/Engine/Src/KLuaScript.cpp
KLuaScript	Release	60	RE	
KLuaScript	AddIncluder	42	RE	
KLuaScript	Resume	41	PORT	Sources/Engine/Src/KLuaScript.cpp
KLuaScript	Stop	41	PORT	Sources/Engine/Src/KLuaScript.cpp
KLuaScript	SafeCallBegin	34	PORT	Sources/Engine/Src/KLuaScript.cpp
KLuaScript	SafeCallEnd	34	PORT	Sources/Engine/Src/KLuaScript.cpp
KLuaScript	DetBreakPoint	27	RE	
KLuaScript	SetBreakPoint	27	RE	
KLuaScript	SetScriptName	18	RE	
KLuaScript	Compile	10	PORT	Sources/Engine/Src/KLuaScript.cpp
KLuaScript	SetOutputFun	9	RE	
